P1,P2,Output
"('VIN', '5CTG8SJWZC5HKDNLB')","('Options', 'Honda Satellite-Linked Navigation System,Navigation System,6 Speakers,AM/FM radio: SiriusXM,CD player,Radio data system,Radio: AM/FM/HD Audio System (180 Watts),SiriusXM Radio,Air Conditioning,Automatic temperature control,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Power moonroof,Brake assist,Electronic Stability Control,Exterior Parking Camera Rear,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Turn signal indicator mirrors,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Leather Shift Knob,Outside temperature display,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Heated Front Bucket Seats,Heated REAR seats,Leather Seat Trim,Split folding rear seat,Passenger door bin,Alloy wheels,Wheels: 17 Machine-Finished Alloy w/Black Insert,Rear window wiper,Variably intermittent wipers,5.436 Axle Ratio,All Wheel Drive,Power Steering,ABS,4-Wheel Disc Brakes,Brake Assist,Aluminum Wheels,Tires - Front Performance,Tires - Rear Performance,Temporary Spare Tire,Sun/Moonroof,Generic Sun/Moonroof,Heated Mirrors,Power Mirror(s),Integrated Turn Signal Mirrors,Rear Defrost,Privacy Glass,Intermittent Wipers,Variable Speed Intermittent Wipers,Rear Spoiler,Power Door Locks,Daytime Running Lights,Automatic Headlights,Fog Lamps,AM/FM Stereo,CD Player,Satellite Radio,MP3 Capability,Bluetooth Connection,Auxiliary Audio Input,HD Radio,Smart Device Integration,Requires Subscription,MP3 Capability,Steering Wheel Audio Controls,Satellite Radio,HD Radio,Requires Subscription,Bucket Seats,Heated Front Seat(s),Pass-Through Rear Seat,Rear Bench Seat,Adjustable Steering Wheel,Trip Computer,Power Windows,Leather Steering Wheel,Keyless Entry,Power Door Locks,Keyless Entry,Power Door Locks,Keyless Start,Cruise Control,Climate Control,A/C,Leather Seats,Driver Vanity Mirror,Passenger Vanity Mirror,Driver Illuminated Vanity Mirror,Passenger Illuminated Visor Mirror,Auto-Dimming Rearview Mirror,Floor Mats,Navigation System,Power Windows,Power Door Locks,Trip Computer,Security System,Immobilizer,Traction Control,Stability Control,Traction Control,Front Side Air Bag,Tire Pressure Monitor,Driver Air Bag,Passenger Air Bag,Front Head Air Bag,Rear Head Air Bag,Passenger Air Bag Sensor,Child Safety Locks,Back-Up Camera')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Style_Description', 'EX-L Navi AWD CVT')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Ext_Color_Generic', 'Silver')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Int_Color_Generic', 'Gray')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Int_Color_Code', 'GR')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Int_Upholstery', '{feature')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Engine_Block_Type', 'I')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Engine_Aspiration_Type', 'Sequential MPI')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Engine_Description', 'Regular Unleaded I-4 1.8 L/110')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Transmission_Speed', 1.0)",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Transmission_Description', '1-Speed CVT w/OD')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Drivetrain', 'AWD')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Fuel_Type', 'Gasoline Fuel')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('CityMPG', 27.0)",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('HighwayMPG', 31.0)",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('EPAClassification', 'Small Station Wagons')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Wheelbase_Code', 102.8)",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('Internet_Price', 0)",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('MarketClass', 'Small Wagon')",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('PassengerCapacity', 5)",5CTG8SJWZC5HKDNLB
"('VIN', '5CTG8SJWZC5HKDNLB')","('EngineDisplacementCubicInches', 110)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Make', 'Honda')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Model', 'HR-V')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Body', 'Sport Utility')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('ModelNumber', 'HOHR-VH558X')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Doors', 4)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('ExteriorColor', 'Lunar Silver Metallic')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('InteriorColor', 'Gray')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('EngineCylinders', 4.0)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('EngineDisplacement', '1.8 L')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Transmission', 'Variable')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Miles', 0)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('SellingPrice', 16198)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('MSRP', 0)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('BookValue', 16198)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Invoice', 0)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Certified', False)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Options', 'Honda Satellite-Linked Navigation System,Navigation System,6 Speakers,AM/FM radio: SiriusXM,CD player,Radio data system,Radio: AM/FM/HD Audio System (180 Watts),SiriusXM Radio,Air Conditioning,Automatic temperature control,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Power moonroof,Brake assist,Electronic Stability Control,Exterior Parking Camera Rear,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Turn signal indicator mirrors,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Leather Shift Knob,Outside temperature display,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Heated Front Bucket Seats,Heated REAR seats,Leather Seat Trim,Split folding rear seat,Passenger door bin,Alloy wheels,Wheels: 17 Machine-Finished Alloy w/Black Insert,Rear window wiper,Variably intermittent wipers,5.436 Axle Ratio,All Wheel Drive,Power Steering,ABS,4-Wheel Disc Brakes,Brake Assist,Aluminum Wheels,Tires - Front Performance,Tires - Rear Performance,Temporary Spare Tire,Sun/Moonroof,Generic Sun/Moonroof,Heated Mirrors,Power Mirror(s),Integrated Turn Signal Mirrors,Rear Defrost,Privacy Glass,Intermittent Wipers,Variable Speed Intermittent Wipers,Rear Spoiler,Power Door Locks,Daytime Running Lights,Automatic Headlights,Fog Lamps,AM/FM Stereo,CD Player,Satellite Radio,MP3 Capability,Bluetooth Connection,Auxiliary Audio Input,HD Radio,Smart Device Integration,Requires Subscription,MP3 Capability,Steering Wheel Audio Controls,Satellite Radio,HD Radio,Requires Subscription,Bucket Seats,Heated Front Seat(s),Pass-Through Rear Seat,Rear Bench Seat,Adjustable Steering Wheel,Trip Computer,Power Windows,Leather Steering Wheel,Keyless Entry,Power Door Locks,Keyless Entry,Power Door Locks,Keyless Start,Cruise Control,Climate Control,A/C,Leather Seats,Driver Vanity Mirror,Passenger Vanity Mirror,Driver Illuminated Vanity Mirror,Passenger Illuminated Visor Mirror,Auto-Dimming Rearview Mirror,Floor Mats,Navigation System,Power Windows,Power Door Locks,Trip Computer,Security System,Immobilizer,Traction Control,Stability Control,Traction Control,Front Side Air Bag,Tire Pressure Monitor,Driver Air Bag,Passenger Air Bag,Front Head Air Bag,Rear Head Air Bag,Passenger Air Bag Sensor,Child Safety Locks,Back-Up Camera')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Style_Description', 'EX-L Navi AWD CVT')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Ext_Color_Generic', 'Silver')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Int_Color_Generic', 'Gray')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Int_Color_Code', 'GR')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Int_Upholstery', '{feature')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Engine_Block_Type', 'I')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Engine_Aspiration_Type', 'Sequential MPI')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Engine_Description', 'Regular Unleaded I-4 1.8 L/110')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Transmission_Speed', 1.0)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Transmission_Description', '1-Speed CVT w/OD')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Drivetrain', 'AWD')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Fuel_Type', 'Gasoline Fuel')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('CityMPG', 27.0)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('HighwayMPG', 31.0)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('EPAClassification', 'Small Station Wagons')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Wheelbase_Code', 102.8)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('Internet_Price', 0)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('MarketClass', 'Small Wagon')",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('PassengerCapacity', 5)",5CTG8SJWZC5HKDNLB
"('Year', 2018)","('EngineDisplacementCubicInches', 110)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Model', 'HR-V')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Body', 'Sport Utility')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('ModelNumber', 'HOHR-VH558X')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Doors', 4)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('ExteriorColor', 'Lunar Silver Metallic')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('InteriorColor', 'Gray')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('EngineCylinders', 4.0)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('EngineDisplacement', '1.8 L')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Transmission', 'Variable')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Miles', 0)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('SellingPrice', 16198)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('MSRP', 0)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('BookValue', 16198)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Invoice', 0)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Certified', False)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Options', 'Honda Satellite-Linked Navigation System,Navigation System,6 Speakers,AM/FM radio: SiriusXM,CD player,Radio data system,Radio: AM/FM/HD Audio System (180 Watts),SiriusXM Radio,Air Conditioning,Automatic temperature control,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Power moonroof,Brake assist,Electronic Stability Control,Exterior Parking Camera Rear,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Turn signal indicator mirrors,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Leather Shift Knob,Outside temperature display,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Heated Front Bucket Seats,Heated REAR seats,Leather Seat Trim,Split folding rear seat,Passenger door bin,Alloy wheels,Wheels: 17 Machine-Finished Alloy w/Black Insert,Rear window wiper,Variably intermittent wipers,5.436 Axle Ratio,All Wheel Drive,Power Steering,ABS,4-Wheel Disc Brakes,Brake Assist,Aluminum Wheels,Tires - Front Performance,Tires - Rear Performance,Temporary Spare Tire,Sun/Moonroof,Generic Sun/Moonroof,Heated Mirrors,Power Mirror(s),Integrated Turn Signal Mirrors,Rear Defrost,Privacy Glass,Intermittent Wipers,Variable Speed Intermittent Wipers,Rear Spoiler,Power Door Locks,Daytime Running Lights,Automatic Headlights,Fog Lamps,AM/FM Stereo,CD Player,Satellite Radio,MP3 Capability,Bluetooth Connection,Auxiliary Audio Input,HD Radio,Smart Device Integration,Requires Subscription,MP3 Capability,Steering Wheel Audio Controls,Satellite Radio,HD Radio,Requires Subscription,Bucket Seats,Heated Front Seat(s),Pass-Through Rear Seat,Rear Bench Seat,Adjustable Steering Wheel,Trip Computer,Power Windows,Leather Steering Wheel,Keyless Entry,Power Door Locks,Keyless Entry,Power Door Locks,Keyless Start,Cruise Control,Climate Control,A/C,Leather Seats,Driver Vanity Mirror,Passenger Vanity Mirror,Driver Illuminated Vanity Mirror,Passenger Illuminated Visor Mirror,Auto-Dimming Rearview Mirror,Floor Mats,Navigation System,Power Windows,Power Door Locks,Trip Computer,Security System,Immobilizer,Traction Control,Stability Control,Traction Control,Front Side Air Bag,Tire Pressure Monitor,Driver Air Bag,Passenger Air Bag,Front Head Air Bag,Rear Head Air Bag,Passenger Air Bag Sensor,Child Safety Locks,Back-Up Camera')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Style_Description', 'EX-L Navi AWD CVT')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Ext_Color_Generic', 'Silver')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Int_Color_Generic', 'Gray')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Int_Color_Code', 'GR')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Int_Upholstery', '{feature')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Engine_Block_Type', 'I')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Engine_Aspiration_Type', 'Sequential MPI')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Engine_Description', 'Regular Unleaded I-4 1.8 L/110')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Transmission_Speed', 1.0)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Transmission_Description', '1-Speed CVT w/OD')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Drivetrain', 'AWD')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Fuel_Type', 'Gasoline Fuel')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('CityMPG', 27.0)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('HighwayMPG', 31.0)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('EPAClassification', 'Small Station Wagons')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Wheelbase_Code', 102.8)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('Internet_Price', 0)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('MarketClass', 'Small Wagon')",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('PassengerCapacity', 5)",5CTG8SJWZC5HKDNLB
"('Make', 'Honda')","('EngineDisplacementCubicInches', 110)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Body', 'Sport Utility')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('ModelNumber', 'HOHR-VH558X')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Doors', 4)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('ExteriorColor', 'Lunar Silver Metallic')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('InteriorColor', 'Gray')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('EngineCylinders', 4.0)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('EngineDisplacement', '1.8 L')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Transmission', 'Variable')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Miles', 0)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('SellingPrice', 16198)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('MSRP', 0)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('BookValue', 16198)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Invoice', 0)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Certified', False)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Options', 'Honda Satellite-Linked Navigation System,Navigation System,6 Speakers,AM/FM radio: SiriusXM,CD player,Radio data system,Radio: AM/FM/HD Audio System (180 Watts),SiriusXM Radio,Air Conditioning,Automatic temperature control,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Power moonroof,Brake assist,Electronic Stability Control,Exterior Parking Camera Rear,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Turn signal indicator mirrors,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Leather Shift Knob,Outside temperature display,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Heated Front Bucket Seats,Heated REAR seats,Leather Seat Trim,Split folding rear seat,Passenger door bin,Alloy wheels,Wheels: 17 Machine-Finished Alloy w/Black Insert,Rear window wiper,Variably intermittent wipers,5.436 Axle Ratio,All Wheel Drive,Power Steering,ABS,4-Wheel Disc Brakes,Brake Assist,Aluminum Wheels,Tires - Front Performance,Tires - Rear Performance,Temporary Spare Tire,Sun/Moonroof,Generic Sun/Moonroof,Heated Mirrors,Power Mirror(s),Integrated Turn Signal Mirrors,Rear Defrost,Privacy Glass,Intermittent Wipers,Variable Speed Intermittent Wipers,Rear Spoiler,Power Door Locks,Daytime Running Lights,Automatic Headlights,Fog Lamps,AM/FM Stereo,CD Player,Satellite Radio,MP3 Capability,Bluetooth Connection,Auxiliary Audio Input,HD Radio,Smart Device Integration,Requires Subscription,MP3 Capability,Steering Wheel Audio Controls,Satellite Radio,HD Radio,Requires Subscription,Bucket Seats,Heated Front Seat(s),Pass-Through Rear Seat,Rear Bench Seat,Adjustable Steering Wheel,Trip Computer,Power Windows,Leather Steering Wheel,Keyless Entry,Power Door Locks,Keyless Entry,Power Door Locks,Keyless Start,Cruise Control,Climate Control,A/C,Leather Seats,Driver Vanity Mirror,Passenger Vanity Mirror,Driver Illuminated Vanity Mirror,Passenger Illuminated Visor Mirror,Auto-Dimming Rearview Mirror,Floor Mats,Navigation System,Power Windows,Power Door Locks,Trip Computer,Security System,Immobilizer,Traction Control,Stability Control,Traction Control,Front Side Air Bag,Tire Pressure Monitor,Driver Air Bag,Passenger Air Bag,Front Head Air Bag,Rear Head Air Bag,Passenger Air Bag Sensor,Child Safety Locks,Back-Up Camera')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Style_Description', 'EX-L Navi AWD CVT')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Ext_Color_Generic', 'Silver')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Int_Color_Generic', 'Gray')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Int_Color_Code', 'GR')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Int_Upholstery', '{feature')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Engine_Block_Type', 'I')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Engine_Aspiration_Type', 'Sequential MPI')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Engine_Description', 'Regular Unleaded I-4 1.8 L/110')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Transmission_Speed', 1.0)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Transmission_Description', '1-Speed CVT w/OD')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Drivetrain', 'AWD')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Fuel_Type', 'Gasoline Fuel')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('CityMPG', 27.0)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('HighwayMPG', 31.0)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('EPAClassification', 'Small Station Wagons')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Wheelbase_Code', 102.8)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('Internet_Price', 0)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('MarketClass', 'Small Wagon')",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('PassengerCapacity', 5)",5CTG8SJWZC5HKDNLB
"('Model', 'HR-V')","('EngineDisplacementCubicInches', 110)",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('ModelNumber', 'HOHR-VH558X')",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('Doors', 4)",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('ExteriorColor', 'Lunar Silver Metallic')",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('InteriorColor', 'Gray')",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('EngineCylinders', 4.0)",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('EngineDisplacement', '1.8 L')",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('Transmission', 'Variable')",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('Miles', 0)",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('SellingPrice', 16198)",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('MSRP', 0)",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('BookValue', 16198)",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('Invoice', 0)",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('Certified', False)",5CTG8SJWZC5HKDNLB
"('Body', 'Sport Utility')","('Options', 'Honda Satellite-Linked Navigation System,Navigation System,6 Speakers,AM/FM radio: SiriusXM,CD player,Radio data system,Radio: AM/FM/HD Audio System (180 Watts),SiriusXM Radio,Air Conditioning,Automatic temperature control,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Power moonroof,Brake assist,Electronic Stability Control,Exterior Parking Camera Rear,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Turn signal indicator mirrors,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Leather Shift Knob,Outside temperature display,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Heated Front Bucket Seats,Heated REAR seats,Leather Seat Trim,Split folding rear seat,Passenger door bin,Alloy wheels,Wheels: 17 Machine-Finished Alloy w/Black Insert,Rear window wiper,Variably intermittent wipers,5.436 Axle Ratio,All Wheel Drive,Power Steering,ABS,4-Wheel Disc Brakes,Brake Assist,Aluminum Wheels,Tires - Front Performance,Tires - Rear Performance,Temporary Spare Tire,Sun/Moonroof,Generic Sun/Moonroof,Heated Mirrors,Power Mirror(s),Integrated Turn Signal Mirrors,Rear Defrost,Privacy Glass,Intermittent Wipers,Variable Speed Intermittent Wipers,Rear Spoiler,Power Door Locks,Daytime Running Lights,Automatic Headlights,Fog Lamps,AM/FM Stereo,CD Player,Satellite Radio,MP3 Capability,Bluetooth Connection,Auxiliary Audio Input,HD Radio,Smart Device Integration,Requires Subscription,MP3 Capability,Steering Wheel Audio Controls,Satellite Radio,HD Radio,Requires Subscription,Bucket Seats,Heated Front Seat(s),Pass-Through Rear Seat,Rear Bench Seat,Adjustable Steering Wheel,Trip Computer,Power Windows,Leather Steering Wheel,Keyless Entry,Power Door Locks,Keyless Entry,Power Door Locks,Keyless Start,Cruise Control,Climate Control,A/C,Leather Seats,Driver Vanity Mirror,Passenger Vanity Mirror,Driver Illuminated Vanity Mirror,Passenger Illuminated Visor Mirror,Auto-Dimming Rearview Mirror,Floor Mats,Navigation System,Power Windows,Power Door Locks,Trip Computer,Security System,Immobilizer,Traction Control,Stability Control,Traction Control,Front Side Air Bag,Tire Pressure Monitor,Driver Air Bag,Passenger Air Bag,Front Head Air Bag,Rear Head Air Bag,Passenger Air Bag Sensor,Child Safety Locks,Back-Up Camera')",5CTG8SJWZC5HKDNLB
